Date,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,Value
2007-11-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",56.849359
2007-11-01,NAM,Namibia,FAO_CP_23014,Food price inflation,13.376231
2007-11-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",64.366342
2007-11-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",60.058437
2007-11-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,12.831588
2007-11-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",95.853689
2007-11-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",102.822228
2007-11-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.66775
2007-12-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",59.832201
2007-12-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",58.562959
2007-12-01,BWA,Botswana,FAO_CP_23014,Food price inflation,15.478615
2007-12-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",49.101751
2007-12-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",42.511485
2007-12-01,KEN,Kenya,FAO_CP_23014,Food price inflation,7.475957
2007-12-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",63.053408
2007-12-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",57.114041
2007-12-01,NAM,Namibia,FAO_CP_23014,Food price inflation,13.051299
2007-12-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",64.821029
2007-12-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",60.307998
2007-12-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,13.119011
2007-12-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",95.924722
2007-12-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",102.962786
2007-12-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.665436
2008-01-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",60.38213
2008-01-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",60.525386
2008-01-01,BWA,Botswana,FAO_CP_23014,Food price inflation,18.145161
2008-01-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",54.799395
2008-01-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",43.96966
2008-01-01,KEN,Kenya,FAO_CP_23014,Food price inflation,10.630013
2008-01-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",64.043297
2008-01-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",58.497851
2008-01-01,NAM,Namibia,FAO_CP_23014,Food price inflation,15.037723
2008-01-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",65.723517
2008-01-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",61.339071
2008-01-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,13.198402
2008-01-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",95.995755
2008-01-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",103.103343
2008-01-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.663128
2008-02-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",61.097036
2008-02-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",61.248386
2008-02-01,BWA,Botswana,FAO_CP_23014,Food price inflation,18.363273
2008-02-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",54.642718
2008-02-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",44.763908
2008-02-01,KEN,Kenya,FAO_CP_23014,Food price inflation,14.86029
2008-02-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",64.202912
2008-02-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",58.79827
2008-02-01,NAM,Namibia,FAO_CP_23014,Food price inflation,15.162978
2008-02-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",65.88075
2008-02-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",61.483059
2008-02-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,13.560477
2008-02-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",96.066789
2008-02-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",103.2439
2008-02-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.660826
2008-03-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",61.646965
2008-03-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",61.8681
2008-03-01,BWA,Botswana,FAO_CP_23014,Food price inflation,17.913386
2008-03-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",55.213023
2008-03-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",45.427847
2008-03-01,KEN,Kenya,FAO_CP_23014,Food price inflation,16.911379
2008-03-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",64.935161
2008-03-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",59.561777
2008-03-01,NAM,Namibia,FAO_CP_23014,Food price inflation,15.300107
2008-03-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",66.82415
2008-03-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",62.490978
2008-03-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,14.740143
2008-03-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",96.137822
2008-03-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",103.384458
2008-03-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.65853
2008-04-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",62.9118
2008-04-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",62.900956
2008-04-01,BWA,Botswana,FAO_CP_23014,Food price inflation,18.48249
2008-04-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",56.773527
2008-04-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",47.224924
2008-04-01,KEN,Kenya,FAO_CP_23014,Food price inflation,22.850591
2008-04-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",65.968127
2008-04-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",61.211054
2008-04-01,NAM,Namibia,FAO_CP_23014,Food price inflation,16.33205
2008-04-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",67.29585
2008-04-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",63.21092
2008-04-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,14.651854
2008-04-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",96.208855
2008-04-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",103.525015
2008-04-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.656241
2008-05-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",64.121642
2008-05-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",64.140384
2008-05-01,BWA,Botswana,FAO_CP_23014,Food price inflation,18.51145
2008-05-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",58.227491
2008-05-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",48.488806
2008-05-01,KEN,Kenya,FAO_CP_23014,Food price inflation,25.457266
2008-05-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",66.559915
2008-05-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",61.733528
2008-05-01,NAM,Namibia,FAO_CP_23014,Food price inflation,15.957511
2008-05-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",67.767549
2008-05-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",64.362828
2008-05-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,15.530146
2008-05-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",96.279889
2008-05-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",103.665572
2008-05-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.653958
2008-06-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",65.881413
2008-06-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",65.792954
2008-06-01,BWA,Botswana,FAO_CP_23014,Food price inflation,18.181818
2008-06-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",58.891802
2008-06-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",48.634982
2008-06-01,KEN,Kenya,FAO_CP_23014,Food price inflation,22.801297
2008-06-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",67.168789
2008-06-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",62.456171
2008-06-01,NAM,Namibia,FAO_CP_23014,Food price inflation,16.797039
2008-06-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",68.710949
2008-06-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",65.514735
2008-06-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,16.867649
2008-06-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",96.350922
2008-06-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",103.80613
2008-06-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.651682
2008-07-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",67.146248
2008-07-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",67.032382
2008-07-01,BWA,Botswana,FAO_CP_23014,Food price inflation,18.430657
2008-07-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",59.142485
2008-07-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",48.534819
2008-07-01,KEN,Kenya,FAO_CP_23014,Food price inflation,20.775104
2008-07-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",68.781097
2008-07-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",63.929352
2008-07-01,NAM,Namibia,FAO_CP_23014,Food price inflation,18.298604
2008-07-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",69.811582
2008-07-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",66.666642
2008-07-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,17.640752
2008-07-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",96.421955
2008-07-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",103.946687
2008-07-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.649412
2008-08-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",67.366219
2008-08-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",67.755381
2008-08-01,BWA,Botswana,FAO_CP_23014,Food price inflation,18.84058
2008-08-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",60.095082
2008-08-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",49.257919
2008-08-01,KEN,Kenya,FAO_CP_23014,Food price inflation,21.675866
2008-08-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",69.258843
2008-08-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",64.609777
2008-08-01,NAM,Namibia,FAO_CP_23014,Food price inflation,18.10846
2008-08-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",70.283282
2008-08-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",67.386585
2008-08-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,17.253385
2008-08-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",96.492989
2008-08-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",104.087245
2008-08-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.647148
2008-09-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",66.981269
2008-09-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",68.788238
2008-09-01,BWA,Botswana,FAO_CP_23014,Food price inflation,20.433996
2008-09-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",60.728058
2008-09-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",49.907216
2008-09-01,KEN,Kenya,FAO_CP_23014,Food price inflation,22.136075
2008-09-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",69.685582
2008-09-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",65.450194
2008-09-01,NAM,Namibia,FAO_CP_23014,Food price inflation,18.595603
2008-09-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",70.597749
2008-09-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",68.394504
2008-09-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,16.870374
2008-09-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",96.564022
2008-09-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",104.227802
2008-09-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.64489
2008-10-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",67.091255
2008-10-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",72.093378
2008-10-01,BWA,Botswana,FAO_CP_23014,Food price inflation,25.089606
2008-10-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",60.941139
2008-10-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",50.307812
2008-10-01,KEN,Kenya,FAO_CP_23014,Food price inflation,22.667416
2008-10-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",70.003021
2008-10-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",65.861058
2008-10-01,NAM,Namibia,FAO_CP_23014,Food price inflation,17.920372
2008-10-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",70.912215
2008-10-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",68.970457
2008-10-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,15.954715
2008-10-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",96.635055
2008-10-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",104.368359
2008-10-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.642638
2008-11-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",69.016004
2008-11-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",72.609806
2008-11-01,BWA,Botswana,FAO_CP_23014,Food price inflation,24.204947
2008-11-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",62.000276
2008-11-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",51.469626
2008-11-01,KEN,Kenya,FAO_CP_23014,Food price inflation,23.87361
2008-11-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",70.345454
2008-11-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",66.530335
2008-11-01,NAM,Namibia,FAO_CP_23014,Food price inflation,17.029174
2008-11-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",70.912215
2008-11-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",69.402423
2008-11-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,15.558155
2008-11-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",96.706088
2008-11-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",104.508917
2008-11-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.640393
2008-12-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",68.026133
2008-12-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",73.22952
2008-12-01,BWA,Botswana,FAO_CP_23014,Food price inflation,25.044092
2008-12-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",62.276028
2008-12-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",51.42801
2008-12-01,KEN,Kenya,FAO_CP_23014,Food price inflation,20.974391
2008-12-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",70.09316
2008-12-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",66.545773
2008-12-01,NAM,Namibia,FAO_CP_23014,Food price inflation,16.513859
2008-12-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",70.754982
2008-12-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",69.690399
2008-12-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,15.557474
2008-12-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",96.777122
2008-12-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",104.649474
2008-12-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.638153
2009-01-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",68.081126
2009-01-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",74.055805
2009-01-01,BWA,Botswana,FAO_CP_23014,Food price inflation,22.354949
2009-01-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",62.044146
2009-01-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",51.88894
2009-01-01,KEN,Kenya,FAO_CP_23014,Food price inflation,18.010781
2009-01-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",71.450497
2009-01-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",67.434001
2009-01-01,NAM,Namibia,FAO_CP_23014,Food price inflation,15.27603
2009-01-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",71.226682
2009-01-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",71.130284
2009-01-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,15.962441
2009-01-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",96.848155
2009-01-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",104.790031
2009-01-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,1.63592
2009-02-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",68.246105
2009-02-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",74.262377
2009-02-01,BWA,Botswana,FAO_CP_23014,Food price inflation,21.247892
2009-02-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",62.670854
2009-02-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",53.161678
2009-02-01,KEN,Kenya,FAO_CP_23014,Food price inflation,18.760136
2009-02-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",71.556284
2009-02-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",67.937915
2009-02-01,NAM,Namibia,FAO_CP_23014,Food price inflation,15.544073
2009-02-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",71.855615
2009-02-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",71.274272
2009-02-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,15.925059
2009-02-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",93.923211
2009-02-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",100.746121
2009-02-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,-2.4193
2009-03-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",68.851026
2009-03-01,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",75.191947
2009-03-01,BWA,Botswana,FAO_CP_23014,Food price inflation,21.535893
2009-03-01,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",63.273485
2009-03-01,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",54.114458
2009-03-01,KEN,Kenya,FAO_CP_23014,Food price inflation,19.121776
2009-03-01,NAM,Namibia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",72.091011
2009-03-01,NAM,Namibia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",68.654689
2009-03-01,NAM,Namibia,FAO_CP_23014,Food price inflation,15.266354
2009-03-01,ZAF,South Africa,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",72.956248
2009-03-01,ZAF,South Africa,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",71.706237
2009-03-01,ZAF,South Africa,FAO_CP_23014,Food price inflation,14.746544
2009-03-01,ZWE,Zimbabwe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",90.998266
2009-03-01,ZWE,Zimbabwe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",95.11981
2009-03-01,ZWE,Zimbabwe,FAO_CP_23014,Food price inflation,-7.994091
2009-04-01,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",69.290968
